"Year","State","Unemployment","TaxRate","SampleSize","Gender","Age","Race","Education","SmokeRate","LowConf","HighConf"
2011,"IA",0.0554654241160452,41,1100,"Female","18 to 44 Years","All Races","All Grades",24.3,21.2,27.4
2011,"ID",0.0832654842853764,32.6,NA,"Overall","All Ages","African American","All Grades",NA,NA,NA
2011,"ID",0.0832654842853764,32.6,243,"Overall","18 to 24 Years","All Races","All Grades",18.2,12.4,24
2011,"ID",0.0832654842853764,32.6,267,"Overall","All Ages","Hispanic","All Grades",18.2,11.2,25.2
2011,"ID",0.0832654842853764,32.6,918,"Female","18 to 44 Years","All Races","All Grades",16.6,13.2,20
2011,"ID",0.0832654842853764,32.6,NA,"Overall","All Ages","Asian/Pacific Islander","All Grades",NA,NA,NA
2011,"ID",0.0832654842853764,32.6,6056,"Overall","All Ages","All Races","All Grades",17.2,15.5,18.9
2011,"ID",0.0832654842853764,32.6,5486,"Overall","All Ages","White","All Grades",16.8,15.1,18.5
2011,"ID",0.0832654842853764,32.6,1289,"Overall","25 to 44 Years","All Races","All Grades",21.1,17.7,24.5
2011,"ID",0.0832654842853764,32.6,3633,"Overall","Age 25 and Older","All Races","> 12th Grade",11.4,9.7,13.1
2011,"ID",0.0832654842853764,32.6,2420,"Male","All Ages","All Races","All Grades",19.4,16.7,22.1
2011,"ID",0.0832654842853764,32.6,1700,"Overall","Age 25 and Older","All Races","12th Grade",22.4,19.1,25.7
2011,"ID",0.0832654842853764,32.6,404,"Overall","Age 25 and Older","All Races","< 12th Grade",32.8,25.6,40
2011,"ID",0.0832654842853764,32.6,72,"Overall","All Ages","American Indian/Alaska Native","All Grades",13.8,4.1,23.5
2011,"ID",0.0832654842853764,32.6,3636,"Female","All Ages","All Races","All Grades",15,13.1,16.9
2011,"ID",0.0832654842853764,32.6,1764,"Overall","Age 20 and Older","All Races","12th Grade",23.1,19.7,26.5
2011,"ID",0.0832654842853764,32.6,1991,"Overall","65 Years and Older","All Races","All Grades",8.4,6.8,10
2011,"ID",0.0832654842853764,32.6,3729,"Overall","Age 20 and Older","All Races","> 12th Grade",11.4,9.7,13.1
2011,"ID",0.0832654842853764,32.6,2467,"Overall","45 to 64 Years","All Races","All Grades",17.3,15.1,19.5
2011,"ID",0.0832654842853764,32.6,417,"Overall","Age 20 and Older","All Races","< 12th Grade",33.1,26,40.2
2011,"IL",0.0969399280754661,33.9,5473,"Overall","All Ages","All Races","All Grades",20.9,19.1,22.7
2011,"IL",0.0969399280754661,33.9,276,"Overall","18 to 24 Years","All Races","All Grades",25.2,18.7,31.7
2011,"IL",0.0969399280754661,33.9,868,"Female","18 to 44 Years","All Races","All Grades",18,14.7,21.3
2011,"IL",0.0969399280754661,33.9,3277,"Female","All Ages","All Races","All Grades",17.8,15.9,19.7
2011,"IL",0.0969399280754661,33.9,2115,"Overall","45 to 64 Years","All Races","All Grades",22.6,20.1,25.1
2011,"IL",0.0969399280754661,33.9,NA,"Overall","All Ages","American Indian/Alaska Native","All Grades",NA,NA,NA
2011,"IL",0.0969399280754661,33.9,4440,"Overall","All Ages","White","All Grades",19.8,18,21.6
2011,"IL",0.0969399280754661,33.9,1578,"Overall","Age 20 and Older","All Races","12th Grade",28.7,25.2,32.2
2011,"IL",0.0969399280754661,33.9,522,"Overall","All Ages","African American","All Grades",27.1,21.4,32.8
2011,"IL",0.0969399280754661,33.9,3434,"Overall","Age 20 and Older","All Races","> 12th Grade",15.2,13.4,17
2011,"IL",0.0969399280754661,33.9,348,"Overall","Age 25 and Older","All Races","< 12th Grade",30.7,23.4,38
2011,"IL",0.0969399280754661,33.9,2196,"Male","All Ages","All Races","All Grades",24.2,21.2,27.2
2011,"IL",0.0969399280754661,33.9,1244,"Overall","25 to 44 Years","All Races","All Grades",24.1,20.6,27.6
2011,"IL",0.0969399280754661,33.9,296,"Overall","All Ages","Hispanic","All Grades",23.5,16.7,30.3
2011,"IL",0.0969399280754661,33.9,102,"Overall","All Ages","Asian/Pacific Islander","All Grades",5.8,0.8,10.8
2011,"IL",0.0969399280754661,33.9,1820,"Overall","65 Years and Older","All Races","All Grades",7.6,6.1,9.1
2011,"IL",0.0969399280754661,33.9,3285,"Overall","Age 25 and Older","All Races","> 12th Grade",14.7,12.9,16.5
2011,"IL",0.0969399280754661,33.9,360,"Overall","Age 20 and Older","All Races","< 12th Grade",31.8,24.6,39
2011,"IL",0.0969399280754661,33.9,1542,"Overall","Age 25 and Older","All Races","12th Grade",26.7,23.3,30.1
2011,"IN",0.091153906106615,38.6,1301,"Female","18 to 44 Years","All Races","All Grades",28.4,25.2,31.6
2011,"IN",0.091153906106615,38.6,2991,"Overall","Age 25 and Older","All Races","12th Grade",28.5,26.2,30.8
2011,"IN",0.091153906106615,38.6,4173,"Overall","Age 25 and Older","All Races","> 12th Grade",17.9,16.3,19.5
2011,"IN",0.091153906106615,38.6,3062,"Overall","Age 20 and Older","All Races","12th Grade",29.8,27.4,32.2
2011,"IN",0.091153906106615,38.6,68,"Overall","All Ages","American Indian/Alaska Native","All Grades",36.7,19,54.4
2011,"IN",0.091153906106615,38.6,4347,"Overall","Age 20 and Older","All Races","> 12th Grade",18,16.4,19.6
2011,"IN",0.091153906106615,38.6,3274,"Male","All Ages","All Races","All Grades",27.6,25.5,29.7
2011,"IN",0.091153906106615,38.6,6824,"Overall","All Ages","White","All Grades",25,23.6,26.4
2011,"IN",0.091153906106615,38.6,961,"Overall","All Ages","African American","All Grades",31.4,25.9,36.9
2011,"IN",0.091153906106615,38.6,5170,"Female","All Ages","All Races","All Grades",23.8,22.1,25.5
2011,"IN",0.091153906106615,38.6,791,"Overall","Age 25 and Older","All Races","< 12th Grade",43,38.3,47.7
2011,"IN",0.091153906106615,38.6,817,"Overall","Age 20 and Older","All Races","< 12th Grade",45.8,41.1,50.5
2011,"IN",0.091153906106615,38.6,378,"Overall","18 to 24 Years","All Races","All Grades",29,23.8,34.2
2011,"IN",0.091153906106615,38.6,8444,"Overall","All Ages","All Races","All Grades",25.6,24.2,27
2011,"IN",0.091153906106615,38.6,2713,"Overall","65 Years and Older","All Races","All Grades",11.5,9.9,13.1
2011,"IN",0.091153906106615,38.6,282,"Overall","All Ages","Hispanic","All Grades",22.4,15,29.8
2011,"IN",0.091153906106615,38.6,3410,"Overall","45 to 64 Years","All Races","All Grades",26.3,24.4,28.2
2011,"IN",0.091153906106615,38.6,60,"Overall","All Ages","Asian/Pacific Islander","All Grades",21.5,7.4,35.6
2011,"IN",0.091153906106615,38.6,1857,"Overall","25 to 44 Years","All Races","All Grades",31,28.4,33.6
2011,"KS",0.0650606498151366,35.2,195,"Overall","All Ages","Asian/Pacific Islander","All Grades",20,12.6,27.4
2011,"KS",0.0650606498151366,35.2,938,"Overall","18 to 24 Years","All Races","All Grades",24.5,21.4,27.6
2011,"KS",0.0650606498151366,35.2,4459,"Overall","25 to 44 Years","All Races","All Grades",27.2,25.6,28.8
2011,"KS",0.0650606498151366,35.2,8081,"Male","All Ages","All Races","All Grades",24.6,23.3,25.9
2011,"KS",0.0650606498151366,35.2,12762,"Overall","Age 25 and Older","All Races","> 12th Grade",15.5,14.7,16.3
2011,"KS",0.0650606498151366,35.2,774,"Overall","All Ages","African American","All Grades",28.2,23.5,32.9
2011,"KS",0.0650606498151366,35.2,3077,"Female","18 to 44 Years","All Races","All Grades",23.5,21.7,25.3
2011,"KS",0.0650606498151366,35.2,5697,"Overall","Age 20 and Older","All Races","12th Grade",29.5,27.9,31.1
2011,"KS",0.0650606498151366,35.2,12535,"Female","All Ages","All Races","All Grades",19.5,18.5,20.5
2011,"KS",0.0650606498151366,35.2,13245,"Overall","Age 20 and Older","All Races","> 12th Grade",15.9,15.1,16.7
2011,"KS",0.0650606498151366,35.2,20616,"Overall","All Ages","All Races","All Grades",22,21.2,22.8
2011,"KS",0.0650606498151366,35.2,8479,"Overall","45 to 64 Years","All Races","All Grades",22.5,21.4,23.6
2011,"KS",0.0650606498151366,35.2,6624,"Overall","65 Years and Older","All Races","All Grades",9.5,8.6,10.4
2011,"KS",0.0650606498151366,35.2,1321,"Overall","Age 20 and Older","All Races","< 12th Grade",40.4,36.9,43.9
2011,"KS",0.0650606498151366,35.2,1286,"Overall","Age 25 and Older","All Races","< 12th Grade",39.7,36.2,43.2
2011,"KS",0.0650606498151366,35.2,5493,"Overall","Age 25 and Older","All Races","12th Grade",27.8,26.2,29.4
2011,"KS",0.0650606498151366,35.2,926,"Overall","All Ages","Hispanic","All Grades",22.6,19.1,26.1
2011,"KS",0.0650606498151366,35.2,18108,"Overall","All Ages","White","All Grades",21.1,20.3,21.9
2011,"KS",0.0650606498151366,35.2,154,"Overall","All Ages","American Indian/Alaska Native","All Grades",47.7,37.2,58.2
2011,"KY",0.0940895914896887,34,2284,"Overall","25 to 44 Years","All Races","All Grades",37.5,34.6,40.4
2011,"KY",0.0940895914896887,34,4584,"Overall","45 to 64 Years","All Races","All Grades",29.7,27.6,31.8
2011,"KY",0.0940895914896887,34,3732,"Overall","Age 20 and Older","All Races","12th Grade",33.3,30.7,35.9
2011,"KY",0.0940895914896887,34,378,"Overall","18 to 24 Years","All Races","All Grades",30.9,25.2,36.6
2011,"KY",0.0940895914896887,34,10827,"Overall","All Ages","All Races","All Grades",29,27.5,30.5
2011,"KY",0.0940895914896887,34,3462,"Overall","65 Years and Older","All Races","All Grades",10.4,8.8,12
2011,"KY",0.0940895914896887,34,8954,"Overall","All Ages","White","All Grades",28.5,27,30
2011,"KY",0.0940895914896887,34,1590,"Overall","Age 20 and Older","All Races","< 12th Grade",45.3,41,49.6
2011,"KY",0.0940895914896887,34,62,"Overall","All Ages","American Indian/Alaska Native","All Grades",47.9,22.3,73.5
2011,"KY",0.0940895914896887,34,1130,"Overall","All Ages","African American","All Grades",33.8,26.6,41
2011,"KY",0.0940895914896887,34,7107,"Female","All Ages","All Races","All Grades",26.6,24.8,28.4
2011,"KY",0.0940895914896887,34,5197,"Overall","Age 20 and Older","All Races","> 12th Grade",20,18.3,21.7
2011,"KY",0.0940895914896887,34,192,"Overall","All Ages","Hispanic","All Grades",28.2,16.2,40.2
2011,"KY",0.0940895914896887,34,1563,"Overall","Age 25 and Older","All Races","< 12th Grade",43.9,39.7,48.1
2011,"KY",0.0940895914896887,34,3720,"Male","All Ages","All Races","All Grades",31.6,29.2,34
2011,"KY",0.0940895914896887,34,3652,"Overall","Age 25 and Older","All Races","12th Grade",32.3,29.7,34.9
2011,"KY",0.0940895914896887,34,NA,"Overall","All Ages","Asian/Pacific Islander","All Grades",NA,NA,NA
2011,"KY",0.0940895914896887,34,1628,"Female","18 to 44 Years","All Races","All Grades",32.2,28.9,35.5
2011,"KY",0.0940895914896887,34,5041,"Overall","Age 25 and Older","All Races","> 12th Grade",20.2,18.4,22
2011,"LA",0.0782343785195872,29.5,10897,"Overall","All Ages","All Races","All Grades",25.7,24.3,27.1
2011,"LA",0.0782343785195872,29.5,275,"Overall","All Ages","Hispanic","All Grades",18.2,11.5,24.9
2011,"LA",0.0782343785195872,29.5,7509,"Overall","All Ages","White","All Grades",26.1,24.4,27.8
2011,"LA",0.0782343785195872,29.5,3539,"Overall","Age 25 and Older","All Races","12th Grade",30.9,28.3,33.5
2011,"LA",0.0782343785195872,29.5,59,"Overall","All Ages","Asian/Pacific Islander","All Grades",29.1,9.4,48.8
2011,"LA",0.0782343785195872,29.5,2695,"Overall","All Ages","African American","All Grades",25.4,22.6,28.2
2011,"LA",0.0782343785195872,29.5,457,"Overall","18 to 24 Years","All Races","All Grades",22.8,18.1,27.5
2011,"LA",0.0782343785195872,29.5,77,"Overall","All Ages","American Indian/Alaska Native","All Grades",32.4,16.9,47.9
2011,"LA",0.0782343785195872,29.5,2307,"Overall","25 to 44 Years","All Races","All Grades",33,30.2,35.8
2011,"LA",0.0782343785195872,29.5,1560,"Overall","Age 25 and Older","All Races","< 12th Grade",37.6,33.5,41.7
2011,"LA",0.0782343785195872,29.5,5258,"Overall","Age 25 and Older","All Races","> 12th Grade",18.5,16.8,20.2
2011,"LA",0.0782343785195872,29.5,3692,"Overall","65 Years and Older","All Races","All Grades",12.1,10.5,13.7
2011,"LA",0.0782343785195872,29.5,1818,"Female","18 to 44 Years","All Races","All Grades",26.3,23.5,29.1
2011,"LA",0.0782343785195872,29.5,4372,"Overall","45 to 64 Years","All Races","All Grades",26.3,24.3,28.3
2011,"LA",0.0782343785195872,29.5,1606,"Overall","Age 20 and Older","All Races","< 12th Grade",39.8,35.7,43.9
2011,"LA",0.0782343785195872,29.5,3639,"Overall","Age 20 and Older","All Races","12th Grade",30.3,27.8,32.8
2011,"LA",0.0782343785195872,29.5,3509,"Male","All Ages","All Races","All Grades",29.5,27.1,31.9
2011,"LA",0.0782343785195872,29.5,5423,"Overall","Age 20 and Older","All Races","> 12th Grade",18.3,16.6,20
2011,"LA",0.0782343785195872,29.5,7388,"Female","All Ages","All Races","All Grades",22.3,20.7,23.9
2011,"MA",0.0725086126586482,46.8,1736,"Overall","Age 20 and Older","All Races","< 12th Grade",31,27,35
2011,"MA",0.0725086126586482,46.8,478,"Overall","All Ages","Asian/Pacific Islander","All Grades",8.8,4.7,12.9
2011,"MA",0.0725086126586482,46.8,9273,"Overall","45 to 64 Years","All Races","All Grades",16.7,15.5,17.9
2011,"MA",0.0725086126586482,46.8,13741,"Overall","Age 25 and Older","All Races","> 12th Grade",12.8,11.9,13.7
2011,"MA",0.0725086126586482,46.8,6372,"Overall","65 Years and Older","All Races","All Grades",9,7.9,10.1
2011,"MA",0.0725086126586482,46.8,5513,"Overall","Age 20 and Older","All Races","12th Grade",25.8,23.7,27.9
2011,"MA",0.0725086126586482,46.8,1356,"Overall","All Ages","African American","All Grades",17.1,13.6,20.6
2011,"MA",0.0725086126586482,46.8,5305,"Overall","25 to 44 Years","All Races","All Grades",23.3,21.4,25.2
2011,"MA",0.0725086126586482,46.8,87,"Overall","All Ages","American Indian/Alaska Native","All Grades",31.2,15.6,46.8
2011,"MA",0.0725086126586482,46.8,1717,"Overall","All Ages","Hispanic","All Grades",19.2,15.7,22.7
2011,"MA",0.0725086126586482,46.8,22150,"Overall","All Ages","All Races","All Grades",18.2,17.3,19.1
2011,"MA",0.0725086126586482,46.8,8412,"Male","All Ages","All Races","All Grades",19.7,18.2,21.2
2011,"MA",0.0725086126586482,46.8,13738,"Female","All Ages","All Races","All Grades",16.9,15.7,18.1
2011,"MA",0.0725086126586482,46.8,3666,"Female","18 to 44 Years","All Races","All Grades",20.7,18.5,22.9
2011,"MA",0.0725086126586482,46.8,14162,"Overall","Age 20 and Older","All Races","> 12th Grade",13.1,12.1,14.1
2011,"MA",0.0725086126586482,46.8,802,"Overall","18 to 24 Years","All Races","All Grades",22.6,18.7,26.5
2011,"MA",0.0725086126586482,46.8,17645,"Overall","All Ages","White","All Grades",18.3,17.2,19.4
2011,"MA",0.0725086126586482,46.8,5366,"Overall","Age 25 and Older","All Races","12th Grade",24.3,22.3,26.3
2011,"MA",0.0725086126586482,46.8,1688,"Overall","Age 25 and Older","All Races","< 12th Grade",29.5,25.5,33.5
2011,"MD",0.0724929074635927,47.9,325,"Overall","18 to 24 Years","All Races","All Grades",23,17.3,28.7
2011,"MD",0.0724929074635927,47.9,6540,"Overall","Age 20 and Older","All Races","> 12th Grade",12.2,10.9,13.5
2011,"MD",0.0724929074635927,47.9,2469,"Overall","25 to 44 Years","All Races","All Grades",21.9,19.4,24.4
2011,"MD",0.0724929074635927,47.9,606,"Overall","Age 25 and Older","All Races","< 12th Grade",33.5,27.7,39.3
2011,"MD",0.0724929074635927,47.9,618,"Overall","Age 20 and Older","All Races","< 12th Grade",36.5,30.6,42.4
2011,"MD",0.0724929074635927,47.9,1732,"Female","18 to 44 Years","All Races","All Grades",18.7,15.8,21.6
2011,"MD",0.0724929074635927,47.9,4248,"Overall","45 to 64 Years","All Races","All Grades",19.9,18.1,21.7
2011,"MD",0.0724929074635927,47.9,2626,"Overall","Age 20 and Older","All Races","12th Grade",27.5,24.7,30.3
2011,"MD",0.0724929074635927,47.9,2865,"Overall","65 Years and Older","All Races","All Grades",9.2,7.5,10.9
2011,"MD",0.0724929074635927,47.9,6293,"Female","All Ages","All Races","All Grades",17.2,15.6,18.8
2011,"MD",0.0724929074635927,47.9,NA,"Overall","All Ages","American Indian/Alaska Native","All Grades",NA,NA,NA
2011,"MD",0.0724929074635927,47.9,2564,"Overall","Age 25 and Older","All Races","12th Grade",27.3,24.5,30.1
2011,"MD",0.0724929074635927,47.9,3768,"Male","All Ages","All Races","All Grades",21.2,19,23.4
2011,"MD",0.0724929074635927,47.9,6365,"Overall","Age 25 and Older","All Races","> 12th Grade",11.7,10.5,12.9
2011,"MD",0.0724929074635927,47.9,7198,"Overall","All Ages","White","All Grades",19.6,18,21.2
2011,"MD",0.0724929074635927,47.9,290,"Overall","All Ages","Hispanic","All Grades",19.9,12.7,27.1
2011,"MD",0.0724929074635927,47.9,2014,"Overall","All Ages","African American","All Grades",18.9,16.2,21.6
2011,"MD",0.0724929074635927,47.9,10061,"Overall","All Ages","All Races","All Grades",19.1,17.8,20.4
2011,"MD",0.0724929074635927,47.9,192,"Overall","All Ages","Asian/Pacific Islander","All Grades",9.1,2.7,15.5
2011,"ME",0.0789311863631163,46.3,13166,"Overall","All Ages","All Races","All Grades",22.8,21.7,23.9
2011,"ME",0.0789311863631163,46.3,NA,"Overall","All Ages","Asian/Pacific Islander","All Grades",NA,NA,NA
2011,"ME",0.0789311863631163,46.3,123,"Overall","All Ages","Hispanic","All Grades",32,17.5,46.5
2011,"ME",0.0789311863631163,46.3,2548,"Overall","25 to 44 Years","All Races","All Grades",32.9,30.6,35.2
2011,"ME",0.0789311863631163,46.3,737,"Overall","Age 25 and Older","All Races","< 12th Grade",39.2,34.3,44.1
2011,"ME",0.0789311863631163,46.3,1764,"Female","18 to 44 Years","All Races","All Grades",29.9,27.1,32.7
2011,"ME",0.0789311863631163,46.3,8023,"Overall","Age 20 and Older","All Races","> 12th Grade",15.8,14.6,17
2011,"ME",0.0789311863631163,46.3,59,"Overall","All Ages","African American","All Grades",19.7,5.8,33.6
2011,"ME",0.0789311863631163,46.3,154,"Overall","All Ages","American Indian/Alaska Native","All Grades",45,33.9,56.1
2011,"ME",0.0789311863631163,46.3,413,"Overall","18 to 24 Years","All Races","All Grades",29.2,24.2,34.2
2011,"ME",0.0789311863631163,46.3,12456,"Overall","All Ages","White","All Grades",22.3,21.2,23.4
2011,"ME",0.0789311863631163,46.3,5129,"Male","All Ages","All Races","All Grades",25.1,23.4,26.8
2011,"ME",0.0789311863631163,46.3,4065,"Overall","Age 25 and Older","All Races","12th Grade",27.3,25.5,29.1
2011,"ME",0.0789311863631163,46.3,7829,"Overall","Age 25 and Older","All Races","> 12th Grade",15.5,14.4,16.6
2011,"ME",0.0789311863631163,46.3,755,"Overall","Age 20 and Older","All Races","< 12th Grade",41.4,36.4,46.4
2011,"ME",0.0789311863631163,46.3,5831,"Overall","45 to 64 Years","All Races","All Grades",21,19.6,22.4
2011,"ME",0.0789311863631163,46.3,4277,"Overall","65 Years and Older","All Races","All Grades",7.9,6.9,8.9
2011,"ME",0.0789311863631163,46.3,8037,"Female","All Ages","All Races","All Grades",20.6,19.2,22
2011,"ME",0.0789311863631163,46.3,4163,"Overall","Age 20 and Older","All Races","12th Grade",28.2,26.3,30.1
2011,"MI",0.103905728073901,47.5,112,"Overall","All Ages","Asian/Pacific Islander","All Grades",6.3,0.6,12
2011,"MI",0.103905728073901,47.5,281,"Overall","All Ages","Hispanic","All Grades",20,13.2,26.8
2011,"MI",0.103905728073901,47.5,11002,"Overall","All Ages","All Races","All Grades",23.3,22,24.6
2011,"MI",0.103905728073901,47.5,1301,"Overall","All Ages","African American","All Grades",27.1,23.1,31.1
2011,"MI",0.103905728073901,47.5,3206,"Overall","Age 25 and Older","All Races","12th Grade",27.5,25.1,29.9
2011,"MI",0.103905728073901,47.5,6400,"Overall","Age 25 and Older","All Races","> 12th Grade",17.1,15.7,18.5
2011,"MI",0.103905728073901,47.5,684,"Overall","Age 25 and Older","All Races","< 12th Grade",42.3,36.7,47.9
2011,"MI",0.103905728073901,47.5,8716,"Overall","All Ages","White","All Grades",22.8,21.4,24.2
2011,"MI",0.103905728073901,47.5,597,"Overall","18 to 24 Years","All Races","All Grades",24.3,19.7,28.9
2011,"MI",0.103905728073901,47.5,4508,"Overall","45 to 64 Years","All Races","All Grades",24.3,22.4,26.2
2011,"MI",0.103905728073901,47.5,3326,"Overall","Age 20 and Older","All Races","12th Grade",28.4,26,30.8
